GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DEN,MIA
2023092405,2023-09-24,3,0,22,DEN,MIA,1,10,18,0,0,(:22) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE INTENDED FOR 82-A.TRAUTMAN INTERCEPTED BY 91-E.OGBAH (93-D.HAND) AT DEN 13. 91-E.OGBAH TO DEN 8 FOR 5 YARDS (25-S.PERINE; 69-M.MCGLINCHEY).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,18,OWN,0,,0,,0,2678,0,0
2023092405,2023-09-24,3,0,15,MIA,DEN,1,8,92,0,0,(:15) 28-D.ACHANE UP THE MIDDLE TO DEN 10 FOR -2 YARDS (99-Z.ALLEN).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,2685,0,0
2023092405,2023-09-24,3,0,0,MIA,DEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023092405,2023-09-24,4,15,0,MIA,DEN,2,10,90,1,0,"(15:00) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 28-D.ACHANE FOR 10 YARDS, TOUCHDOWN.",0,2023,10,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2700,0,0
2023092405,2023-09-24,4,14,55,DEN,MIA,1,10,25,0,0,(14:55) (SHOTGUN) 25-S.PERINE RIGHT TACKLE TO DEN 28 FOR 3 YARDS (51-D.LONG). DEN-69-M.MCGLINCHEY WAS INJURED DURING THE PLAY.,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2705,0,0
2023092405,2023-09-24,4,14,55,MIA,DEN,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2705,0,0
2023092405,2023-09-24,4,14,55,DEN,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2705,0,0
2023092405,2023-09-24,4,14,28,DEN,MIA,2,7,28,0,0,(14:28) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT MIDDLE TO 10-J.JEUDY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2732,0,0
2023092405,2023-09-24,4,14,25,DEN,MIA,3,7,28,0,0,"(14:25) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 89-B.JOHNSON. PENALTY ON DEN-89-B.JOHNSON, ILLEGAL TOUCH PASS, 0 YARDS, ENFORCED AT DEN 28.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,28,OWN,1,DEN,0,ILLEGAL TOUCH PASS,0,2735,0,0
2023092405,2023-09-24,4,14,4,DEN,MIA,4,7,28,0,0,"(14:04) 9-R.DIXON PUNTS 58 YARDS TO MIA 14, CENTER-48-M.FRABONI. 0-B.BERRIOS TO DEN 48 FOR 38 YARDS (32-D.TURNER-YELL). PENALTY ON MIA-41-C.TINDALL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 29.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,MIA,0,OFFENSIVE HOLDING,10,2756,0,0
2023092405,2023-09-24,4,13,55,MIA,DEN,1,10,19,0,0,(13:55) NEW QB - #14 M WHITE (SHOTGUN) 35-C.BROOKS UP THE MIDDLE TO MIA 20 FOR 1 YARD (92-J.HARRIS). DEN-98-M.PURCELL WAS INJURED DURING THE PLAY.,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,2765,0,0
2023092405,2023-09-24,4,13,55,MIA,DEN,0,0,100,1,0,TIMEOUT AT 13:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2765,0,0
2023092405,2023-09-24,4,13,29,MIA,DEN,2,9,20,0,0,(13:29) (SHOTGUN) 35-C.BROOKS RIGHT TACKLE TO MIA 28 FOR 8 YARDS (21-E.BASSEY).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OWN,0,,0,,0,2791,0,0
2023092405,2023-09-24,4,12,43,MIA,DEN,3,1,28,0,0,(12:43) (SHOTGUN) 14-M.WHITE PASS SHORT LEFT TO 28-D.ACHANE TO MIA 27 FOR -1 YARDS (49-A.SINGLETON).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2837,0,0
2023092405,2023-09-24,4,12,4,MIA,DEN,4,2,27,0,0,"(12:04) 16-J.BAILEY PUNTS 48 YARDS TO DEN 25, CENTER-44-B.FERGUSON, FAIR CATCH BY 19-M.MIMS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2876,0,0
2023092405,2023-09-24,4,11,57,MIA,DEN,0,0,100,1,0,TIMEOUT AT 11:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2883,0,0
2023092405,2023-09-24,4,11,57,DEN,MIA,1,10,25,0,0,(11:57) 33-J.WILLIAMS UP THE MIDDLE TO DEN 26 FOR 1 YARD (29-B.JONES; 91-E.OGBAH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2883,0,0
2023092405,2023-09-24,4,11,19,DEN,MIA,2,9,26,0,0,(11:19) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 33-J.WILLIAMS TO DEN 32 FOR 6 YARDS (45-D.RILEY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2921,0,0
2023092405,2023-09-24,4,10,38,DEN,MIA,3,3,32,0,0,(10:38) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT [98-R.DAVIS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2962,0,0
2023092405,2023-09-24,4,10,32,DEN,MIA,4,3,32,0,0,"(10:32) 9-R.DIXON PUNTS 36 YARDS TO MIA 32, CENTER-48-M.FRABONI, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2968,0,0
2023092405,2023-09-24,4,10,28,MIA,DEN,1,10,32,0,0,(10:28) (SHOTGUN) 35-C.BROOKS UP THE MIDDLE TO MIA 35 FOR 3 YARDS (32-D.TURNER-YELL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,2972,0,0
2023092405,2023-09-24,4,9,54,MIA,DEN,2,7,35,0,0,(9:54) (SHOTGUN) 35-C.BROOKS UP THE MIDDLE TO MIA 32 FOR -3 YARDS (42-N.BONITTO).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,3006,0,0
2023092405,2023-09-24,4,9,17,MIA,DEN,3,10,32,1,0,"(9:17) (SHOTGUN) 14-M.WHITE PASS DEEP RIGHT TO 3-R.CHOSEN FOR 68 YARDS, TOUCHDOWN.",0,2023,68,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3043,0,0
2023092405,2023-09-24,4,9,5,MIA,DEN,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3055,0,0
2023092405,2023-09-24,4,9,5,DEN,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 64 YARDS FROM MIA 35 TO DEN 1. 19-M.MIMS FOR 99 YARDS, TOUCHDOWN.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,1,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3055,0,0
2023092405,2023-09-24,4,8,50,MIA,DEN,1,10,25,0,0,(8:50) 28-D.ACHANE RIGHT TACKLE TO MIA 33 FOR 8 YARDS (59-T.INCOOM).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,3070,0,0
2023092405,2023-09-24,4,8,50,MIA,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3070,0,0
2023092405,2023-09-24,4,8,50,DEN,MIA,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3070,0,0
2023092405,2023-09-24,4,8,12,MIA,DEN,2,2,33,1,0,"(8:12) 28-D.ACHANE LEFT TACKLE FOR 67 YARDS, TOUCHDOWN.",0,2023,67,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,3108,0,0
2023092405,2023-09-24,4,8,1,DEN,MIA,1,10,25,0,0,"(8:01) 38-J.MCLAUGHLIN LEFT END TO DEN 28 FOR 3 YARDS (45-D.RILEY, 93-D.HAND).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,3119,0,0
2023092405,2023-09-24,4,8,1,MIA,DEN,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3119,0,0
2023092405,2023-09-24,4,8,1,DEN,MIA,0,0,65,1,0,"16-J.BAILEY KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3119,0,0
2023092405,2023-09-24,4,7,24,DEN,MIA,2,7,28,0,0,(7:24) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 19-M.MIMS TO DEN 33 FOR 5 YARDS (9-K.JOSEPH).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3156,0,0
2023092405,2023-09-24,4,6,46,DEN,MIA,3,2,33,0,0,"(6:46) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 89-B.JOHNSON (20-J.BETHEL) [20-J.BETHEL]. PENALTY ON MIA-34-P.NICKERSON, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT DEN 33 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,33,OWN,1,MIA,1,ILLEGAL CONTACT,5,3194,0,0
2023092405,2023-09-24,4,6,39,DEN,MIA,1,10,38,1,0,(6:39) (SHOTGUN) 3-R.WILSON PASS DEEP RIGHT TO 10-J.JEUDY TO MIA 16 FOR 46 YARDS (29-B.JONES).,0,2023,46,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3201,0,0
2023092405,2023-09-24,4,5,56,DEN,MIA,1,10,84,0,0,(5:56) (SHOTGUN) 38-J.MCLAUGHLIN RIGHT TACKLE TO MIA 12 FOR 4 YARDS (96-B.PILI; 91-E.OGBAH).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OPP,0,,0,,0,3244,0,0
2023092405,2023-09-24,4,5,21,DEN,MIA,2,6,88,0,0,(5:21) 38-J.MCLAUGHLIN LEFT GUARD TO MIA 9 FOR 3 YARDS (96-B.PILI).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,3279,0,0
2023092405,2023-09-24,4,4,46,DEN,MIA,3,3,91,0,0,(4:46) (SHOTGUN) 3-R.WILSON SACKED AT MIA 21 FOR -12 YARDS (91-E.OGBAH).,0,2023,-12,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,3314,0,0
2023092405,2023-09-24,4,4,6,DEN,MIA,4,15,79,0,0,(4:06) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 14-C.SUTTON [93-D.HAND].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3354,0,0
2023092405,2023-09-24,4,4,0,MIA,DEN,1,10,21,0,0,(4:00) (SHOTGUN) 35-C.BROOKS UP THE MIDDLE TO MIA 25 FOR 4 YARDS (0-J.COOPER; 21-E.BASSEY).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,3360,0,0
2023092405,2023-09-24,4,3,24,MIA,DEN,2,6,25,1,0,(3:24) 35-C.BROOKS UP THE MIDDLE TO DEN 23 FOR 52 YARDS (27-D.MATHIS).,0,2023,52,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3396,0,0
2023092405,2023-09-24,4,2,31,MIA,DEN,1,10,77,0,0,"(2:31) 35-C.BROOKS UP THE MIDDLE TO DEN 20 FOR 3 YARDS (49-A.SINGLETON; 42-N.BONITTO). PENALTY ON MIA, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT DEN 23 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,23,OPP,1,MIA,1,ILLEGAL SHIFT,5,3449,0,0
2023092405,2023-09-24,4,2,23,MIA,DEN,1,15,72,0,0,(2:23) 35-C.BROOKS UP THE MIDDLE TO DEN 28 FOR NO GAIN (0-J.COOPER; 92-J.HARRIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,3457,0,0
2023092405,2023-09-24,4,2,0,MIA,DEN,2,15,72,0,0,(2:00) 35-C.BROOKS RIGHT TACKLE TO DEN 26 FOR 2 YARDS (92-J.HARRIS; 98-M.PURCELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OPP,0,,0,,0,3480,0,0
2023092405,2023-09-24,4,2,0,MIA,DEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023092405,2023-09-24,4,1,18,MIA,DEN,3,13,74,0,0,(1:18) 35-C.BROOKS LEFT TACKLE TO DEN 27 FOR -1 YARDS (92-J.HARRIS).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OPP,0,,0,,0,3522,0,0
2023092405,2023-09-24,4,0,33,MIA,DEN,4,14,73,0,0,(:33) 14-M.WHITE KNEELS TO DEN 28 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,3567,0,0
2023092405,2023-09-24,4,0,30,DEN,MIA,1,10,28,0,0,(:30) 38-J.MCLAUGHLIN UP THE MIDDLE TO DEN 35 FOR 7 YARDS (41-C.TINDALL; 22-E.CAMPBELL).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,3570,0,0
2023092405,2023-09-24,4,0,0,DEN,MIA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
