GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,TEN
2023091707,2023-09-17,4,6,0,TEN,LAC,1,10,18,1,0,(6:00) 17-R.TANNEHILL PASS DEEP MIDDLE TO 11-C.MOORE TO LAC 33 FOR 49 YARDS (43-M.DAVIS).,0,2023,49,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3240,0,0
2023091707,2023-09-17,4,5,19,TEN,LAC,1,10,67,0,0,(5:19) (NO HUDDLE) 22-D.HENRY RIGHT GUARD TO LAC 28 FOR 5 YARDS (31-N.NIEMANN; 52-K.MACK).,0,2023,5,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,3281,0,0
2023091707,2023-09-17,4,4,38,TEN,LAC,2,5,72,0,0,(4:38) 22-D.HENRY RIGHT END TO LAC 27 FOR 1 YARD (45-T.TUIPULOTU; 9-K.MURRAY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OPP,0,,0,,0,3322,0,0
2023091707,2023-09-17,4,3,55,TEN,LAC,3,4,73,0,0,"(3:55) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 10-D.HOPKINS TO LAC 13 FOR 14 YARDS (3-D.JAMES). PENALTY ON LAC-9-K.MURRAY, ROUGHING THE PASSER, 7 YARDS, ENFORCED AT LAC 13.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OPP,1,LAC,0,ROUGHING THE PASSER,7,3365,0,0
2023091707,2023-09-17,4,3,50,TEN,LAC,1,6,94,0,0,(3:50) 22-D.HENRY LEFT END TO LAC 1 FOR 5 YARDS (98-A.JOHNSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,6,OPP,0,,0,,0,3370,0,0
2023091707,2023-09-17,4,3,7,TEN,LAC,2,1,99,0,0,(3:07) 22-D.HENRY RIGHT TACKLE TO LAC 4 FOR -3 YARDS (9-K.MURRAY).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,3413,0,0
2023091707,2023-09-17,4,2,25,TEN,LAC,3,4,96,1,0,"(2:25) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 15-N.WESTBROOK-IKHINE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3455,0,0
2023091707,2023-09-17,4,2,22,LAC,TEN,1,10,25,1,0,(2:22) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 81-M.WILLIAMS TO LAC 40 FOR 15 YARDS (23-T.AVERY).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3458,0,0
2023091707,2023-09-17,4,2,22,TEN,LAC,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3458,0,0
2023091707,2023-09-17,4,2,22,LAC,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3458,0,0
2023091707,2023-09-17,4,2,1,LAC,TEN,1,10,40,0,0,"(2:01) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 81-M.WILLIAMS TO LAC 49 FOR 9 YARDS (23-T.AVERY).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3479,0,0
2023091707,2023-09-17,4,1,56,LAC,TEN,2,1,49,1,0,(1:56) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 89-D.PARHAM TO TEN 44 FOR 7 YARDS (23-T.AVERY; 31-K.BYARD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3484,0,0
2023091707,2023-09-17,4,1,56,LAC,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3484,0,0
2023091707,2023-09-17,4,1,36,LAC,TEN,1,10,56,0,0,"(1:36) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 89-D.PARHAM. PENALTY ON TEN-49-A.KEY, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT TEN 44 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,44,OPP,1,TEN,1,DEFENSIVE OFFSIDE,5,3504,0,0
2023091707,2023-09-17,4,1,34,LAC,TEN,1,5,61,1,0,(1:34) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO TEN 25 FOR 14 YARDS (21-R.MCCREARY; 31-K.BYARD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,3506,0,0
2023091707,2023-09-17,4,1,15,LAC,TEN,1,10,75,0,0,"(1:15) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 89-D.PARHAM.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3525,0,0
2023091707,2023-09-17,4,1,11,LAC,TEN,2,10,75,1,0,(1:11) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO TEN 14 FOR 11 YARDS (24-E.MOLDEN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3529,0,0
2023091707,2023-09-17,4,0,51,LAC,TEN,1,10,86,0,0,"(:51) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER TO TEN 10 FOR 4 YARDS (31-K.BYARD).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3549,0,0
2023091707,2023-09-17,4,0,27,LAC,TEN,2,6,90,0,0,"(:27) (NO HUDDLE, SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 5-J.PALMER TO TEN 7 FOR 3 YARDS (23-T.AVERY).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3573,0,0
2023091707,2023-09-17,4,0,21,LAC,TEN,0,0,100,1,0,TIMEOUT #1 BY LAC AT 00:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3579,0,0
2023091707,2023-09-17,4,0,21,LAC,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 00:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3579,0,0
2023091707,2023-09-17,4,0,21,LAC,TEN,3,3,93,0,0,(:21) (SHOTGUN) 10-J.HERBERT SACKED AT TEN 15 FOR -8 YARDS (58-H.LANDRY).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3579,0,0
2023091707,2023-09-17,4,0,3,LAC,TEN,0,0,100,1,0,TIMEOUT #2 BY LAC AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3597,0,0
2023091707,2023-09-17,4,0,3,LAC,TEN,4,11,85,0,0,"(:03) 11-C.DICKER 33 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3597,0,0
2023091707,2023-09-17,4,0,0,TEN,LAC,0,0,100,1,0,END QUARTER 4,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
2023091707,2023-09-17,5,10,0,LAC,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3900,0,0
2023091707,2023-09-17,5,10,0,LAC,TEN,1,10,25,0,0,(10:00) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 81-M.WILLIAMS (0-S.MURPHY-BUNTING).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3900,0,0
2023091707,2023-09-17,5,9,54,LAC,TEN,2,10,25,0,0,(9:54) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3906,0,0
2023091707,2023-09-17,5,9,49,LAC,TEN,3,10,25,0,0,(9:49) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP LEFT TO 5-J.PALMER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3911,0,0
2023091707,2023-09-17,5,9,43,LAC,TEN,4,10,25,0,0,"(9:43) 16-J.SCOTT PUNTS 47 YARDS TO TEN 28, CENTER-47-J.HARRIS. 5-K.JACKSON TO TEN 39 FOR 11 YARDS (47-J.HARRIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3917,0,0
2023091707,2023-09-17,5,9,32,TEN,LAC,1,10,39,1,0,(9:32) (SHOTGUN) 32-T.SPEARS RIGHT END TO LAC 47 FOR 14 YARDS (32-A.GILMAN).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OWN,0,,0,,0,3928,0,0
2023091707,2023-09-17,5,8,52,TEN,LAC,1,10,53,0,0,(8:52) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 22-D.HENRY TO LAC 41 FOR 6 YARDS (31-N.NIEMANN).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3968,0,0
2023091707,2023-09-17,5,8,9,TEN,LAC,2,4,59,0,0,(8:09) 22-D.HENRY UP THE MIDDLE TO LAC 39 FOR 2 YARDS (31-N.NIEMANN; 95-N.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,4011,0,0
2023091707,2023-09-17,5,7,31,TEN,LAC,3,2,61,1,0,"(7:31) 22-D.HENRY LEFT TACKLE TO LAC 37 FOR 2 YARDS (52-K.MACK; 26-A.SAMUEL). THE REPLAY OFFICIAL REVIEWED THE FIRST DOWN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OPP,0,,0,,0,4049,0,0
2023091707,2023-09-17,5,7,31,TEN,LAC,0,0,100,1,0,TIMEOUT #1 BY LAC AT 07:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4049,0,0
2023091707,2023-09-17,5,6,51,TEN,LAC,1,10,63,1,0,(6:51) (SHOTGUN) 17-R.TANNEHILL PASS SHORT RIGHT TO 10-D.HOPKINS RAN OB AT LAC 23 FOR 14 YARDS.,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,4089,0,0
2023091707,2023-09-17,5,6,27,TEN,LAC,1,10,77,0,0,"(6:27) 22-D.HENRY UP THE MIDDLE TO LAC 25 FOR -2 YARDS (26-A.SAMUEL, 51-S.JOSEPH).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,4113,0,0
2023091707,2023-09-17,5,5,48,TEN,LAC,2,12,75,0,0,(5:48) 22-D.HENRY RIGHT GUARD TO LAC 23 FOR 2 YARDS (51-S.JOSEPH; 32-A.GILMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OPP,0,,0,,0,4152,0,0
2023091707,2023-09-17,5,5,6,TEN,LAC,3,10,77,0,0,"(5:06) 6-N.FOLK 41 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,4194,0,0
2023091707,2023-09-17,5,5,2,TEN,LAC,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,4198,0,0
